DeviceType,NodeId,Position x,Position y,DistanceToClosestGW,DataRateIndex
0,0,0,0
1,1,2090.36,-3036.23,3686.23,2
2,1,-3016.27,-4766.52,5640.71,0
3,1,1517.93,513.598,1602.46,5
4,1,335.654,3314.45,3331.41,2
5,1,-2701.98,-2212.63,3492.33,2
6,1,3964.91,-3344.07,5186.84,0
7,1,3904.63,-1906.89,4345.39,1
8,1,4307.65,-1114.47,4449.48,1
9,1,-2126.03,5200.06,5617.89,0
10,1,-1181,-1296.57,1753.81,5
11,1,-5730.61,-1879.34,6030.91,0
12,1,-3382.15,-3506.34,4871.69,0
13,1,-4251.37,-3492.1,5501.71,0
14,1,5326.55,2124.74,5734.69,0
15,1,-3931.16,-1954.25,4390.11,1
16,1,-3706.1,4156.43,5568.76,0
17,1,5175.6,-2820.32,5894.16,0
18,1,3008.24,2047.51,3638.93,2
19,1,-3513.38,3815.6,5186.78,0
20,1,-343.484,-963.571,1022.96,5
21,1,-4888.12,2511.42,5495.54,0
22,1,2781.72,-5173.59,5874.01,0
23,1,-3070.19,2279.55,3823.93,1
24,1,-3104.55,3892.27,4978.76,0
25,1,-905.094,37.7111,905.879,5
26,1,-1265.37,-1452.75,1926.56,5
27,1,2315.6,384.508,2347.31,4
28,1,-318.971,4163.36,4175.56,1
29,1,2432.84,4935.77,5502.77,0
30,1,1743.45,2901.03,3384.61,2
31,1,2068.96,-518.53,2132.95,4
32,1,4457.54,-2511.72,5116.49,0
33,1,-4074.3,-703.081,4134.51,1
34,1,1717.8,-3778.25,4150.42,1
35,1,-3381.72,3689.63,5004.94,0
36,1,3723.39,-3349.16,5008.05,0
37,1,-4433.84,-3089.47,5404.05,0
38,1,-3649.83,2932.96,4682.26,0
39,1,1906.18,5533.63,5852.74,0
40,1,3105.68,2932.18,4271.18,1
41,1,-1590.99,5248.79,5484.62,0
42,1,-3752.36,718.872,3820.6,1
43,1,2962.79,5319.28,6088.75,0
44,1,436.889,3692.11,3717.87,2
45,1,-84.1587,3583.19,3584.18,2
46,1,-2032.3,2672.93,3357.8,2
47,1,497.036,-4785.84,4811.58,0
48,1,-4486.44,-4075.01,6060.85,0
49,1,-1129.19,4840.27,4970.24,0
50,1,-2535.53,-3448.45,4280.27,1
51,1,3974.49,3994.03,5634.61,0
52,1,3403.48,1359.88,3665.1,2
53,1,4976.13,-2239.95,5457.04,0
54,1,-2749.55,4412.48,5199.04,0
55,1,-116.244,1826.1,1829.8,5
56,1,-163.099,4620.38,4623.26,1
57,1,-2768.87,4128.5,4971.03,0
58,1,161.929,-3359.54,3363.44,2
59,1,-1019.81,3876.75,4008.64,1
60,1,1340.3,5741.87,5896.23,0
61,1,-4687.72,1057.43,4805.51,0
62,1,1478.13,5084.8,5295.29,0
63,1,-4106.65,-2587.19,4853.67,0
64,1,-5266.71,-2250.96,5727.57,0
65,1,-482.265,-2044.67,2100.78,4
66,1,-1361.75,1808.68,2264,4
67,1,-2232.55,4106.24,4673.92,0
68,1,-3642.11,3437.05,5007.82,0
69,1,4995.42,-2427.15,5553.85,0
70,1,29.8227,-3643.25,3643.37,2
71,1,-3920.34,3500.95,5256.02,0
72,1,-2691.23,4720.39,5433.68,0
73,1,5262.29,-311.18,5271.48,0
74,1,-2913.15,591.077,2972.51,3
75,1,-2708.52,-4648.61,5380.12,0
76,1,-4962.88,-987.033,5060.08,0
77,1,5253.9,2477.47,5808.72,0
78,1,-4223.66,-685.86,4278.99,1
79,1,-2259.11,4013.85,4605.93,1
80,1,2102.96,-5487.76,5876.9,0
81,1,-2255.42,3678.14,4314.59,1
82,1,1630.62,388.808,1676.33,5
83,1,-4571.92,-2710.1,5314.8,0
84,1,-776.697,-5372.85,5428.7,0
85,1,5021.16,3362.73,6043.18,0
86,1,-2814.3,3708.01,4655.07,0
87,1,-1165.54,4282.22,4438,1
88,1,2518.04,1167.44,2775.51,3
89,1,-3363.34,-2017.5,3922.03,1
90,1,-2527.63,-3908.14,4654.3,0
91,1,-4310.79,-3398.5,5489.33,0
92,1,-2846.29,3367.18,4409,1
93,1,3435.32,4112.88,5358.84,0
94,1,3842.04,-2550,4611.27,1
95,1,4596.55,3797.11,5962.07,0
96,1,3281.32,3017.66,4457.95,1
97,1,-5568.13,2017.2,5922.26,0
98,1,3280.59,-3006.3,4449.73,1
99,1,-2365.32,-3142.17,3932.94,1
100,1,-2263.47,-5387.3,5843.48,0
101,1,-3282.76,-1207.9,3497.93,2
102,1,-3190.8,3843.75,4995.56,0
103,1,-4587.1,-1696.54,4890.78,0
104,1,-4366.16,-563.216,4402.34,1
105,1,-2407.32,-3753.98,4459.55,1
106,1,-3266.03,-4654.42,5686,0
107,1,262.189,-4044.06,4052.55,1
108,1,863.652,-2560.55,2702.28,3
109,1,2776.54,-80.1931,2777.69,3
110,1,-3995.84,-582.763,4038.11,1
111,1,-5244.05,-1872.12,5568.2,0
112,1,-724.516,1463.94,1633.41,5
113,1,-353.067,-5867.05,5877.67,0
114,1,-2056.3,2601.88,3316.34,2
115,1,4126.84,-3889.5,5670.89,0
116,1,-5066.02,413.375,5082.86,0
117,1,-468.404,-1790.45,1850.7,5
118,1,-2804.97,404.621,2834,3
119,1,4293.23,-181.988,4297.09,1
120,1,4310.3,529.552,4342.7,1
121,1,-3526.09,-2347.87,4236.25,1
122,1,3656.42,3862.45,5318.64,0
123,1,2670.94,-2530.82,3679.53,2
124,1,2720.53,3831.92,4699.46,0
125,1,-2200.49,-3582.22,4204.1,1
126,1,459.425,5406.85,5426.34,0
127,1,-4593.24,2226.5,5104.42,0
128,1,-2782.37,-4316.93,5135.9,0
129,1,4824.01,2938.04,5648.29,0
130,1,-3531.52,3157.66,4737.35,0
131,1,2121.85,-3001.36,3675.65,2
132,1,4493.96,733.084,4553.36,1
133,1,2877.14,-4708.76,5518.19,0
134,1,-543.173,412.567,682.092,5
135,1,-5258.15,-2937.68,6023.14,0
136,1,-5175.15,2995.47,5979.55,0
137,1,-2314.47,-4691.73,5231.55,0
138,1,672.009,2436.15,2527.14,3
139,1,5544.22,1443.25,5729,0
140,1,2726.98,-3795.81,4673.82,0
141,1,-2652.84,-291.583,2668.81,3
142,1,-4083.84,-2447.42,4761.05,0
143,1,-5062.67,3152.33,5963.88,0
144,1,-5156.57,-171.467,5159.42,0
145,1,-4298.3,-255.591,4305.9,1
146,1,-2523.49,-3777.21,4542.61,1
147,1,72.028,-4680.16,4680.71,0
148,1,-1610.7,2643.49,3095.55,2
149,1,-646.879,3430.65,3491.1,2
150,1,-754.938,571.705,946.984,5
151,1,-4447.33,626.222,4491.2,1
152,1,-2175.09,3956.57,4515.03,1
153,1,-2731.89,3931.54,4787.51,0
154,1,860.586,4382.64,4466.34,1
155,1,-4374.56,-416.075,4394.3,1
156,1,3049.53,-3735.63,4822.3,0
157,1,4136.33,4184.44,5883.77,0
158,1,-978.667,1941.75,2174.43,4
159,1,-5119.06,2503.46,5698.43,0
160,1,-4370.8,-601.851,4412.04,1
161,1,-319.879,4385.24,4396.89,1
162,1,3482.87,-5005.61,6098.08,0
163,1,1693.74,2406.38,2942.69,3
164,1,-1997.69,5334.43,5696.22,0
165,1,2237.81,3473.24,4131.73,1
166,1,-3488.18,1082.17,3652.19,2
167,1,733.253,-4538.94,4597.79,1
168,1,2556.44,4740.2,5385.62,0
169,1,3320.74,4263.8,5404.38,0
170,1,929.017,2545.05,2709.31,3
171,1,1180.01,-3173.55,3385.83,2
172,1,197.588,4336.06,4340.56,1
173,1,5151.45,349.783,5163.31,0
174,1,318.443,-3367.5,3382.52,2
175,1,650.56,1721.87,1840.67,5
176,1,1783.49,904.842,1999.89,4
177,1,2323.41,4527.69,5089.02,0
178,1,-1207.13,-5930.08,6051.69,0
179,1,4640.21,-3809.57,6003.7,0
180,1,1400.5,4496.48,4709.53,0
181,1,251.087,-3659.79,3668.39,2
182,1,-5147.86,1451.69,5348.64,0
183,1,-1624.61,-2915.22,3337.34,2
184,1,3382.03,707.387,3455.21,2
185,1,-5917.76,-1193.39,6036.89,0
186,1,-3432.61,-2514.6,4255.12,1
187,1,-2611.4,2576.77,3668.67,2
188,1,-2305.89,-1037.85,2528.69,3
189,1,-1366.89,-3532.8,3788.02,1
190,1,-3012.49,316.606,3029.08,2
191,1,-2040.72,-1742.14,2683.2,3
192,1,-2269.13,-998.488,2479.1,3
193,1,5322.43,2286.23,5792.68,0
194,1,5466.07,1241.37,5605.26,0
195,1,-2213.38,1679.37,2778.37,3
196,1,-1858.31,1458.91,2362.56,4
197,1,4873.53,3439.74,5965.16,0
198,1,883.944,-4984.18,5061.95,0
199,1,-4939.77,1736.17,5236,0
200,1,4933.68,2807.91,5676.75,0
201,1,217.708,5801.82,5805.9,0
202,1,3854.82,-1308.28,4070.78,1
203,1,3920.01,91.7396,3921.08,1
204,1,2016.2,2173.43,2964.61,3
205,1,-314.566,5169.48,5179.04,0
206,1,2797.66,-3797.2,4716.53,0
207,1,1270.94,-2235.71,2571.71,3
208,1,2407.92,-1851.75,3037.6,2
209,1,-2262.57,4617.54,5142.07,0
210,1,253.352,3154.26,3164.42,2
211,1,432.121,655.225,784.887,5
212,1,2435.26,-594.311,2506.73,3
213,1,4484.25,2649.46,5208.46,0
214,1,1738.86,-5201.24,5484.21,0
215,1,387.451,-3882.4,3901.68,1
216,1,3453.65,2162.08,4074.59,1
217,1,2459.74,-5550.47,6071.08,0
218,1,-3301.29,2173.58,3952.6,1
219,1,2915.57,2879.98,4098.16,1
220,1,-2096.94,-2170.03,3017.65,2
221,1,4225.58,-2825.95,5083.45,0
222,1,3931.27,3502.14,5264.97,0
223,1,2976.43,4110.1,5074.64,0
224,1,5118.67,-1062.64,5227.81,0
225,1,4274.21,-3005.46,5225.09,0
226,1,1175.03,-2119.22,2423.18,4
227,1,-458.782,-4610.71,4633.48,0
228,1,4837.04,3523.59,5984.36,0
229,1,5184.22,-977.465,5275.56,0
230,1,-3816.12,3825.33,5403.32,0
231,1,-4743.74,-441.994,4764.28,0
232,1,-2133.82,-4934.82,5376.4,0
233,1,4552.99,-3595.42,5801.44,0
234,1,2965.65,-2631.69,3964.95,1
235,1,1491.35,-3353.96,3670.58,2
236,1,-3266.03,1057.04,3432.82,2
237,1,154.273,-1046.76,1058.07,5
238,1,5269.14,-2734.3,5936.35,0
239,1,-2787.61,-1728.95,3280.25,2
240,1,-2387.19,-3748.63,4444.2,1
241,1,3594.38,-1257.59,3808.03,1
242,1,-269.855,-5999.35,6005.42,0
243,1,360.2,5520.86,5532.6,0
244,1,2763.95,2866.13,3981.73,1
245,1,-5333.48,-705.475,5379.94,0
246,1,2101.34,-2014.11,2910.72,3
247,1,4295.06,-1695.01,4617.42,1
248,1,1727.16,-1905.13,2571.5,3
249,1,-1762.58,2655.6,3187.3,2
250,1,4104.24,-1684.63,4436.53,1
251,1,2516.13,-2475.44,3529.69,2
252,1,-2943.43,-2918.18,4144.82,1
253,1,-5965.81,572.476,5993.21,0
254,1,-383.207,2765.86,2792.28,3
255,1,413.385,85.8008,422.195,5
256,1,-1647.77,1817.28,2453.09,3
257,1,1283.95,3933.18,4137.44,1
258,1,-3807,393.509,3827.29,1
259,1,4498.63,-554.223,4532.64,1
260,1,-1237.36,-3863.43,4056.74,1
261,1,-378.193,-3747.64,3766.67,1
262,1,3515.55,-4468,5685.26,0
263,1,-2270.51,2132.85,3115.17,2
264,1,3092.91,-2194.77,3792.51,1
265,1,5797.09,1789.42,6066.98,0
266,1,3384.06,1457.68,3684.66,2
267,1,4490.33,-1632.06,4777.72,0
268,1,5116.65,1602.46,5361.72,0
269,1,5412.6,940.4,5493.69,0
270,1,4987.13,-1959.21,5358.17,0
271,1,544.526,1426.46,1526.86,5
272,1,-3392.61,-964.98,3527.18,2
273,1,1607.24,4247.11,4541.05,1
274,1,-4397.88,1976.16,4821.46,0
275,1,1834.54,-806.594,2004.03,4
276,1,-3855.82,2239.11,4458.8,1
277,1,4286.5,-1753.23,4631.18,0
278,1,-1288.4,-1842.64,2248.4,4
279,1,4744.59,-2083.28,5181.81,0
280,1,4392.71,3385.46,5545.92,0
281,1,-2360.7,-565.268,2427.43,4
282,1,1665.84,-242.361,1683.37,5
283,1,-3571.32,-4264.94,5562.73,0
284,1,2139.51,-52.8039,2140.16,4
285,1,-376.236,4399.95,4416.01,1
286,1,4514.12,67.2306,4514.62,1
287,1,-1480.89,5686.08,5875.76,0
288,1,-2502.4,-2977.07,3889.08,1
289,1,5172.17,-1825.42,5484.84,0
290,1,1422.58,429.812,1486.1,5
291,1,-3166.33,-1268.61,3411.01,2
292,1,2351.38,1605.85,2847.41,3
293,1,2735.47,2782.13,3901.67,1
294,1,-519.109,-1010.85,1136.35,5
295,1,-1387.49,2065.05,2487.88,3
296,1,5374.45,1255.31,5519.1,0
297,1,2740.43,4147.44,4971.04,0
298,1,-4669.02,-3850.4,6051.89,0
299,1,4000.04,3385.86,5240.65,0
300,1,3823.48,-3079.58,4909.46,0
301,1,-2227.21,-1294.81,2576.24,3
302,1,5736.78,-1484.81,5925.82,0
303,1,2425.08,-4458.33,5075.21,0
304,1,-2571.21,-5031.35,5650.28,0
305,1,-1341.17,5590.64,5749.26,0
306,1,-1676.31,-4461.22,4765.76,0
307,1,-4460.85,1022.56,4576.55,1
308,1,1576.73,-2613.91,3052.64,2
309,1,2783.3,133.66,2786.5,3
310,1,3430.61,-459.339,3461.22,2
311,1,2171.14,-4944.65,5400.32,0
312,1,-3245.86,-987.677,3392.8,2
313,1,615.879,-2909.08,2973.55,3
314,1,1753.54,-5747.36,6008.91,0
315,1,-2183.78,3937.61,4502.63,1
316,1,4540.47,2656.66,5260.58,0
317,1,-1002.04,-3324.06,3471.81,2
318,1,2630.45,-3650.44,4499.44,1
319,1,3970.05,-2039.74,4463.39,1
320,1,-1536.31,-4779.93,5020.76,0
321,1,-3445.95,4980.25,6056.19,0
322,1,5545.35,-1609.72,5774.26,0
323,1,1171.53,-3464.02,3656.76,2
324,1,-1493.97,2994.51,3346.49,2
325,1,3895.85,-877.347,3993.42,1
326,1,-1573.22,941.838,1833.59,5
327,1,-4749.25,-211.864,4753.97,0
328,1,-5000.31,1303.3,5167.36,0
329,1,2430.77,2454.41,3454.39,2
330,1,-2766.1,-4895.35,5622.78,0
331,1,123.149,-4577.89,4579.55,1
332,1,-1130.87,830.783,1403.24,5
333,1,-1984.29,5572.8,5915.53,0
334,1,1811.64,3514.39,3953.85,1
335,1,-3752.33,3753.56,5307.46,0
336,1,-1295.35,-3338.75,3581.23,2
337,1,-3147.69,1787.86,3620,2
338,1,580.246,1629.49,1729.72,5
339,1,2252.48,-3408.04,4085.14,1
340,1,3672.61,3199.91,4871.08,0
341,1,3633.2,-4686.75,5930.08,0
342,1,479.731,5316.47,5338.07,0
343,1,3579.43,3250.61,4835.16,0
344,1,-1092.67,916.195,1425.95,5
345,1,-3201.2,-3089.85,4449.14,1
346,1,3366.88,-2552.11,4224.82,1
347,1,2629.24,3858.14,4668.85,0
348,1,-3888.13,-105.269,3889.55,1
349,1,3246.8,935.236,3378.82,2
350,1,5208.76,2407.8,5738.35,0
351,1,-3769.45,4429.14,5816.02,0
352,1,-1937.5,2186.17,2921.17,3
353,1,-3216.28,-4959.18,5910.83,0
354,1,-540.566,-2380.58,2441.18,3
355,1,-2898.75,-2283.55,3690.17,2
356,1,-2451.12,-4446.83,5077.63,0
357,1,-4398.5,1950.45,4811.56,0
358,1,1823.21,-4869.73,5199.84,0
359,1,-3185.57,-3475.26,4714.37,0
360,1,-1869.72,-2507.74,3128.04,2
361,1,-3739.87,4215.85,5635.6,0
362,1,-4230.59,-1642.65,4538.3,1
363,1,-4520.72,-2956.71,5401.76,0
364,1,-2223.92,-2719.34,3512.92,2
365,1,-5232.79,2045.88,5618.52,0
366,1,3266.2,-5128.9,6080.6,0
367,1,-2782.68,-208.71,2790.49,3
368,1,-3282.94,-2522.28,4140,1
369,1,-4854.56,-240.351,4860.51,0
370,1,-377.915,-4740.11,4755.15,0
371,1,2384.82,-642.763,2469.92,3
372,1,4311.54,2182.59,4832.5,0
373,1,3898.8,-2339.47,4546.84,1
374,1,-2422.26,1867.99,3058.88,2
375,1,2798.93,-2446.62,3717.52,2
376,1,5163.23,-1694.57,5434.2,0
377,1,-1034.48,388.953,1105.19,5
378,1,-3198.51,4332.75,5385.46,0
379,1,-2649,221.549,2658.25,3
380,1,-3023.07,-2315.94,3808.22,1
381,1,-408.581,1682.11,1731.02,5
382,1,1486.42,-1651.5,2221.91,4
383,1,-4418.91,-1009.18,4532.69,1
384,1,2355.16,4871.29,5410.75,0
385,1,-3192.61,-4202.17,5277.4,0
386,1,-3802.74,-3272.19,5016.78,0
387,1,653.242,1284.62,1441.17,5
388,1,1872.09,-2386.47,3033.14,2
389,1,3468.96,4950.94,6045.28,0
390,1,-5988.23,-409.397,6002.21,0
391,1,-2357.24,-206.823,2366.29,4
392,1,-2901.52,-4719.19,5539.82,0
393,1,1003.52,-5498.44,5589.27,0
394,1,-42.8961,1892.87,1893.36,5
395,1,3236.23,383.152,3258.83,2
396,1,1658.59,2020.04,2613.71,3
397,1,-1098.29,-4786.28,4910.68,0
398,1,-47.2565,-1997.45,1998.01,4
399,1,2816.93,38.001,2817.19,3
400,1,2907.46,4883.41,5683.4,0
401,1,-1077.32,-5880.13,5978.01,0
402,1,-4027.67,1591.54,4330.72,1
403,1,2719.87,-5242.93,5906.44,0
404,1,-3212.71,-1424.37,3514.31,2
405,1,2888.07,3327.85,4406.31,1
406,1,-297.696,912.464,959.799,5
407,1,1273.45,-1763.25,2175.02,4
408,1,1019.72,-2708.82,2894.4,3
409,1,1987.79,2831.86,3459.88,2
410,1,2014.14,-1820.87,2715.2,3
411,1,-212.47,4787.8,4792.52,0
412,1,-4833.31,-3701.42,6087.81,0
413,1,-1370.34,678.935,1529.31,5
414,1,-3354.57,-2720.49,4319.05,1
415,1,-4254.32,858.529,4340.09,1
416,1,2154.31,3874.55,4433.19,1
417,1,1867.55,-4021.28,4433.78,1
418,1,-3088.98,3086.98,4367.07,1
419,1,-244.81,3895.67,3903.35,1
420,1,4775.86,-2031.69,5190.05,0
421,1,4181.25,1441.26,4422.68,1
422,1,4940.42,2143.95,5385.57,0
423,1,3837.67,-482.191,3867.85,1
424,1,1535.28,1132.18,1907.6,5
425,1,-943.844,2861.25,3012.91,3
426,1,4576.79,-3147.64,5554.7,0
427,1,2342.86,-931.47,2521.24,3
428,1,-389.501,-4493.28,4510.13,1
429,1,-3912.15,2715.62,4762.3,0
430,1,-2480.92,3990.95,4699.22,0
431,1,-4348.29,-3964.61,5884.37,0
432,1,436.663,-5367.04,5384.77,0
433,1,3011.54,1868.28,3543.99,2
434,1,2776.49,820.142,2895.08,3
435,1,-1326.25,-3343.59,3597.01,2
436,1,-3869.51,531.886,3905.9,1
437,1,1839.43,2811.52,3359.78,2
438,1,3087.26,1192.73,3309.65,2
439,1,2559.71,-3736.4,4529.11,1
440,1,1568.22,3857.71,4164.28,1
441,1,4178.27,1312.7,4379.62,1
442,1,1097.57,1279.64,1685.87,5
443,1,-4092.73,1799.24,4470.76,1
444,1,-4351.35,-2973.83,5270.47,0
445,1,4875.18,888.693,4955.52,0
446,1,-3430.51,858.853,3536.39,2
447,1,184.16,-4375.08,4378.96,1
448,1,4728.55,997.638,4832.64,0
449,1,3337.34,2627.47,4247.52,1
450,1,-1555.65,-3859.49,4161.22,1
451,1,2315.98,-4772.74,5304.98,0
452,1,3967.49,-1731.01,4328.67,1
453,1,-1364.93,-655.815,1514.3,5
454,1,4834.68,-1845.82,5175.05,0
455,1,1785.66,4783.59,5106.01,0
456,1,-2907.72,365.309,2930.58,3
457,1,-4069.22,950.704,4178.8,1
458,1,4540.27,-31.2467,4540.38,1
459,1,2388.96,-4580.99,5166.49,0
460,1,284.831,1561.8,1587.56,5
461,1,-3452.76,-2566.76,4302.31,1
462,1,3716.16,4818.77,6085.26,0
463,1,888.588,769.031,1175.16,5
464,1,5367.21,2807.47,6057.13,0
465,1,-4084.87,584.991,4126.55,1
466,1,-3159.38,-2408.8,3972.91,1
467,1,-33.6057,4578.47,4578.6,1
468,1,-1243.96,-5729.4,5862.89,0
469,1,4284.05,-1834.44,4660.28,0
470,1,2035.39,895.32,2223.61,4
471,1,-5830.11,-496.352,5851.2,0
472,1,-751.559,2601.42,2707.81,3
473,1,360.475,915.914,984.297,5
474,1,-2048.63,84.4391,2050.37,4
475,1,-4409.13,3755.46,5791.71,0
476,1,-3612.33,3418.05,4973.13,0
477,1,3379.62,-694.24,3450.18,2
478,1,3336.5,-2363.15,4088.61,1
479,1,1831.66,-1030.8,2101.79,4
480,1,-2417.23,-5075.92,5622.1,0
481,1,2270.71,1860.61,2935.64,3
482,1,-4144.42,111.17,4145.91,1
483,1,-2604.35,-4397.08,5110.47,0
484,1,-3390.85,2639.61,4297.15,1
485,1,2810.55,-803.942,2923.27,3
486,1,-2596.02,4027.33,4791.52,0
487,1,1893.11,-2999.99,3547.36,2
488,1,5176.69,-2041.19,5564.58,0
489,1,-1328.43,1737.98,2187.53,4
490,1,2037,-897.943,2226.13,4
491,1,-2887.83,1824.02,3415.64,2
492,1,-4932.37,2810.12,5676.71,0
493,1,1101.97,-3696,3856.78,1
494,1,2000.77,-1507.75,2505.27,3
495,1,3837.68,-238.959,3845.11,1
496,1,-2323.63,-2590.11,3479.65,2
497,1,-3847.62,2115.33,4390.76,1
498,1,-1658.48,-3590.96,3955.45,1
499,1,-1414.84,-4642.77,4853.56,0
500,1,-758.209,1733.72,1892.27,5
501,1,2004.09,441.945,2052.24,4
502,1,-3330.69,3993.59,5200.22,0
503,1,-3937.4,-4597.06,6052.77,0
504,1,5922.59,-477.754,5941.83,0
505,1,-5023.43,2207.33,5487,0
506,1,-1603.4,1421.74,2142.96,4
507,1,-4610.62,-919.447,4701.4,0
508,1,-1581.59,-2963.26,3358.92,2
509,1,2994.07,5134.7,5943.87,0
510,1,822.715,-3188.93,3293.34,2
511,1,-1262.18,-4141.36,4329.43,1
512,1,-5085.16,-1013.6,5185.19,0
513,1,3571.56,-1195.77,3766.41,1
514,1,-1393.72,-5394.3,5571.44,0
515,1,-2628.73,716.257,2724.57,3
516,1,-2579.98,-1765.83,3126.41,2
517,1,-109.841,-2335.74,2338.32,4
518,1,5030.88,-2606.12,5665.83,0
519,1,1434.17,1400.91,2004.84,4
520,1,407.704,4019.82,4040.45,1
521,1,-465.84,4486.88,4511,1
522,1,-1825.22,-1098.64,2130.36,4
523,1,-700.159,2892.79,2976.32,3
524,1,2061.51,-5099.2,5500.15,0
525,1,-5728.76,-1853.96,6021.28,0
526,1,5869.44,1445.68,6044.86,0
527,1,2764.4,785.53,2873.84,3
528,1,-1931.46,-5055.43,5411.84,0
529,1,2825.43,-3544.45,4532.79,1
530,1,3519.98,2526.37,4332.76,1
531,1,-2249.98,-4559.29,5084.25,0
532,1,88.2088,-1729.27,1731.52,5
533,1,-4503.36,-1412.91,4719.81,0
534,1,-998.598,4045.24,4166.67,1
535,1,6015.5,528.84,6038.7,0
536,1,1422.06,-4839.6,5044.21,0
537,1,-2643.67,-4183.3,4948.63,0
538,1,1244.28,3750.61,3951.62,1
539,1,-276.998,-2560.25,2575.2,3
540,1,1757.58,4665.74,4985.8,0
541,1,3678.26,4127.69,5528.79,0
542,1,2492.51,-3250.14,4095.85,1
543,1,1730.22,-2605.02,3127.26,2
544,1,-5338.49,-2488.39,5889.95,0
545,1,2683.54,-4862.32,5553.69,0
546,1,1348.36,2276.28,2645.66,3
547,1,-192.291,-2130.43,2139.09,4
548,1,4160.23,97.6504,4161.37,1
549,1,-3955.82,4248.09,5804.72,0
550,1,1551.44,-5805.06,6008.8,0
551,1,1766.93,2430.12,3004.59,3
552,1,1571.5,2709.31,3132.09,2
553,1,1554.83,-1561.84,2203.82,4
554,1,-937.176,3799.23,3913.11,1
555,1,2262.91,-3939.51,4543.18,1
556,1,-3601.64,424.169,3626.54,2
557,1,1845.14,1130.66,2164.01,4
558,1,-330.27,-4917.03,4928.11,0
559,1,444.962,-233.361,502.443,5
560,1,1609.79,-4639.59,4910.93,0
561,1,-2618.92,3066.28,4032.47,1
562,1,-763.097,2357.25,2477.69,3
563,1,5462.85,-1618.92,5697.68,0
564,1,3454.27,-278.164,3465.45,2
565,1,1893.3,2685.82,3286.06,2
566,1,4439.4,442.197,4461.37,1
567,1,-1435.71,3243.48,3547.03,2
568,1,-1490.12,1079.22,1839.89,5
569,1,-5398.24,-1523.87,5609.2,0
570,1,2609.92,-3829.69,4634.46,0
571,1,-4419.08,-1280.97,4601,1
572,1,-4513.7,-382.383,4529.87,1
573,1,-4078.42,960.299,4189.95,1
574,1,4912.38,140.58,4914.39,0
575,1,-2260.99,-1580.1,2758.4,3
576,1,4645.98,-118.417,4647.49,0
577,1,4971.88,1288.72,5136.18,0
578,1,5169.3,316.939,5179.01,0
579,1,-2145.31,-113.07,2148.29,4
580,1,-29.4469,4235.54,4235.64,1
581,1,-4010.78,-1359.37,4234.88,1
582,1,-2877.21,-5318.15,6046.57,0
583,1,1251.66,437.194,1325.82,5
584,1,1177.52,-1605.99,1991.42,4
585,1,1570.34,1249.39,2006.72,4
586,1,-5262.61,2642.63,5888.85,0
587,1,1890.21,-1657.37,2513.92,3
588,1,-1001.77,5478.44,5569.28,0
589,1,1254.91,1964.83,2331.38,4
590,1,-2841.36,-2891.58,4053.95,1
591,1,-2887.84,649.628,2960.01,3
592,1,755.719,-2496.68,2608.55,3
593,1,-1089.16,-646.619,1266.64,5
594,1,-756.402,5340.63,5393.93,0
595,1,2392.23,-2778.08,3666.13,2
596,1,-1448.32,4161.34,4406.17,1
597,1,-3608.28,2010.88,4130.78,1
598,1,3263.66,-4728.16,5745.17,0
599,1,-3338.2,-2542.12,4195.94,1
600,1,687.214,1173.17,1359.63,5
601,1,-5191.05,-499.833,5215.05,0
602,1,275.508,396.664,482.957,5
603,1,-3972.79,2907.86,4923.28,0
604,1,-3648.4,-3991.27,5407.5,0
605,1,1848.12,5210.45,5528.5,0
606,1,-1865.6,-2710.56,3290.53,2
607,1,5045.11,-2195.82,5502.25,0
608,1,-3938.42,1656.82,4272.73,1
609,1,-2623.37,-572.628,2685.14,3
610,1,-1824.52,-4781.72,5117.98,0
611,1,2069.52,-4549.12,4997.74,0
612,1,-524.609,2831.23,2879.42,3
613,1,-335.64,4275.76,4288.91,1
614,1,-1353.99,3985.31,4209.04,1
615,1,1726.08,5344.33,5616.16,0
616,1,-2170.94,4804.25,5271.98,0
617,1,2807.95,5405.82,6091.59,0
618,1,5615.79,326.252,5625.26,0
619,1,-3488.95,3537.53,4968.6,0
620,1,-749.157,-222.354,781.459,5
621,1,3147.25,-286.661,3160.28,2
622,1,2158.76,1291.08,2515.38,3
623,1,-625.731,-2437.13,2516.18,3
624,1,-5593.25,403.418,5607.78,0
625,1,-2144.26,4304.47,4808.98,0
626,1,2207.81,3089.49,3797.28,1
627,1,-1812.23,2567.49,3142.64,2
628,1,-3191.81,-3864.54,5012.22,0
629,1,4050.27,-4401.74,5981.64,0
630,1,3045.88,-555.903,3096.19,2
631,1,-1117.02,5434.64,5548.25,0
632,1,-354.96,1879.09,1912.32,5
633,1,1861.1,2118.96,2820.23,3
634,1,-4836.98,-1989.66,5230.22,0
635,1,1439.8,-4062.17,4309.79,1
636,1,-810.592,4530.81,4602.74,1
637,1,1206.56,4599.92,4755.53,0
638,1,-4377.6,-1461.46,4615.11,1
639,1,-566.097,-4478.44,4514.08,1
640,1,-1202.83,-2131.05,2447.08,3
641,1,-263.488,1766.2,1785.74,5
642,1,-2146.14,4276.55,4784.85,0
643,1,4511.53,773.192,4577.3,1
644,1,-2542.18,3286.08,4154.63,1
645,1,902.068,2526.99,2683.17,3
