Time,TraceSource,NodeId,MsgType,PacketHex,PacketLength
411.362051046,USMsgTx,4187,2,5b1000000001000001fdffffffffffff,16
411.713956536,USMsgTx,2068,2,140800000001000000fdffffffffffff,16
411.868914395,USMsgTx,2189,2,8d08000000010000fffcffffffffffff,16
412.183870220,USMsgTx,4444,2,5c11000000010000fefcffffffffffff,16
412.804108313,USMsgTx,400,2,9001000000010000fdfcffffffffffff,16
412.875243992,USMsgTx,3947,2,6b0f000000010000fcfcffffffffffff,16
412.990538961,USMsgTx,1573,2,2506000000010000fbfcffffffffffff,16
413.394007897,USMsgTx,4869,2,0513000000010000fafcffffffffffff,16
413.475921796,USMsgTx,3084,2,0c0c000000010000f9fcffffffffffff,16
413.512155508,USMsgTx,3781,2,c50e000000010000f8fcffffffffffff,16
414.593043605,USMsgTx,1199,2,af04000000010000f7fcffffffffffff,16
414.918254548,USMsgTx,3429,2,650d000000010000f6fcffffffffffff,16
414.950978967,USMsgTx,232,2,e800000000010000f5fcffffffffffff,16
414.951155545,USMsgTx,540,2,1c02000000010000f4fcffffffffffff,16
415.309165996,USMsgTx,1469,2,bd05000000010000f3fcffffffffffff,16
415.893689637,USMsgTx,1126,2,6604000000010000f2fcffffffffffff,16
415.918203352,USMsgTx,1968,2,b007000000010000f1fcffffffffffff,16
416.148547492,USMsgTx,3989,2,950f000000010000f0fcffffffffffff,16
416.153862527,USMsgTx,4164,2,4410000000010000effcffffffffffff,16
416.263494263,USMsgTx,2262,2,d608000000010000eefcffffffffffff,16
416.698736900,USMsgTx,624,2,7002000000010000edfcffffffffffff,16
416.926194871,USMsgTx,4539,2,bb11000000010000ecfcffffffffffff,16
417.257438550,USMsgTx,3209,2,890c000000010000ebfcffffffffffff,16
417.734494173,USMsgTx,801,2,2103000000010000eafcffffffffffff,16
418.172180554,USMsgTx,2477,2,ad09000000010000e9fcffffffffffff,16
418.307119841,USMsgTx,498,2,f201000000010000e8fcffffffffffff,16
418.400943448,USMsgTx,3343,2,0f0d000000010000e7fcffffffffffff,16
418.578566183,USMsgTx,741,2,e502000000010000e6fcffffffffffff,16
418.585876110,USMsgTx,1127,2,6704000000010000e5fcffffffffffff,16
418.644377676,USMsgTx,1511,2,e705000000010000e4fcffffffffffff,16
418.711699450,USMsgTx,736,2,e002000000010000e3fcffffffffffff,16
419.059715667,USMsgTx,2079,2,1f08000000010000e2fcffffffffffff,16
419.071972175,USMsgTx,4038,2,c60f000000010000e1fcffffffffffff,16
419.192472866,USMsgTx,2859,2,2b0b000000010000e0fcffffffffffff,16
419.408319455,USMsgTx,2432,2,8009000000010000dffcffffffffffff,16
419.609100203,USMsgTx,4708,2,6412000000010000defcffffffffffff,16
419.987057068,USMsgTx,1493,2,d505000000010000ddfcffffffffffff,16
420.104638621,USMsgTx,3022,2,ce0b000000010000dcfcffffffffffff,16
420.155119963,USMsgTx,3799,2,d70e000000010000dbfcffffffffffff,16
420.450128533,USMsgTx,3147,2,4b0c000000010000dafcffffffffffff,16
420.503869038,USMsgTx,1402,2,7a05000000010000d9fcffffffffffff,16
420.579724217,USMsgTx,2431,2,7f09000000010000d8fcffffffffffff,16
420.736446327,USMsgTx,867,2,6303000000010000d7fcffffffffffff,16
422.242403874,USMsgTx,3177,2,690c000000010000d6fcffffffffffff,16
422.933591848,USMsgTx,4075,2,eb0f000000010000d5fcffffffffffff,16
423.047282521,USMsgTx,2225,2,b108000000010000d4fcffffffffffff,16
423.306902834,USMsgTx,2104,2,3808000000010000d3fcffffffffffff,16
423.488976989,USMsgTx,1140,2,7404000000010000d2fcffffffffffff,16
423.748263213,USMsgTx,3886,2,2e0f000000010000d1fcffffffffffff,16
424.187506812,USMsgTx,4186,2,5a10000000010000d0fcffffffffffff,16
424.372390091,USMsgTx,929,2,a103000000010000cffcffffffffffff,16
424.856035566,USMsgTx,1029,2,0504000000010000cefcffffffffffff,16
425.182945033,USMsgTx,794,2,1a03000000010000cdfcffffffffffff,16
425.408739615,USMsgTx,4653,2,2d12000000010000ccfcffffffffffff,16
425.487312488,USMsgTx,1559,2,1706000000010000cbfcffffffffffff,16
425.763886179,USMsgTx,903,2,8703000000010000cafcffffffffffff,16
426.419260305,USMsgTx,2549,2,f509000000010000c9fcffffffffffff,16
426.679698761,USMsgTx,77,2,4d00000000010000c8fcffffffffffff,16
426.891703226,USMsgTx,2806,2,f60a000000010000c7fcffffffffffff,16
427.143053534,USMsgTx,3327,2,ff0c000000010000c6fcffffffffffff,16
427.270390714,USMsgTx,3231,2,9f0c000000010000c5fcffffffffffff,16
427.453621013,USMsgTx,2321,2,1109000000010000c4fcffffffffffff,16
428.091323501,USMsgTx,652,2,8c02000000010000c3fcffffffffffff,16
428.147440904,USMsgTx,3155,2,530c000000010000c2fcffffffffffff,16
428.517135308,USMsgTx,1684,2,9406000000010000c1fcffffffffffff,16
428.672169233,USMsgTx,35,2,2300000000010000c0fcffffffffffff,16
428.830906002,USMsgTx,4066,2,e20f000000010000bffcffffffffffff,16
429.349113489,USMsgTx,3982,2,8e0f000000010000befcffffffffffff,16
429.425737638,USMsgTx,717,2,cd02000000010000bdfcffffffffffff,16
430.186194292,USMsgTx,1416,2,8805000000010000bcfcffffffffffff,16
430.438423582,USMsgTx,4231,2,8710000000010000bbfcffffffffffff,16
430.495626092,USMsgTx,1977,2,b907000000010000bafcffffffffffff,16
430.512812767,USMsgTx,3715,2,830e000000010000b9fcffffffffffff,16
430.889400728,USMsgTx,1855,2,3f07000000010000b8fcffffffffffff,16
430.935307506,USMsgTx,481,2,e101000000010000b7fcffffffffffff,16
431.509345805,USMsgTx,3756,2,ac0e000000010000b6fcffffffffffff,16
431.520284747,USMsgTx,147,2,9300000000010000b5fcffffffffffff,16
431.552633866,USMsgTx,257,2,0101000000010000b4fcffffffffffff,16
431.552749606,USMsgTx,4238,2,8e10000000010000b3fcffffffffffff,16
431.844941717,USMsgTx,163,2,a300000000010000b2fcffffffffffff,16
432.379767655,USMsgTx,2147,2,6308000000010000b1fcffffffffffff,16
432.675733439,USMsgTx,3811,2,e30e000000010000b0fcffffffffffff,16
432.834174816,USMsgTx,673,2,a102000000010000affcffffffffffff,16
434.066660955,USMsgTx,3212,2,8c0c000000010000aefcffffffffffff,16
434.658325348,USMsgTx,573,2,3d02000000010000adfcffffffffffff,16
434.916323973,USMsgTx,1707,2,ab06000000010000acfcffffffffffff,16
434.972546080,USMsgTx,4623,2,0f12000000010000abfcffffffffffff,16
435.242192406,USMsgTx,75,2,4b00000000010000aafcffffffffffff,16
435.492492393,USMsgTx,3363,2,230d000000010000a9fcffffffffffff,16
435.602205224,USMsgTx,4354,2,0211000000010000a8fcffffffffffff,16
435.788931823,USMsgTx,4798,2,be12000000010000a7fcffffffffffff,16
435.918344294,USMsgTx,1406,2,7e05000000010000a6fcffffffffffff,16
435.951234744,USMsgTx,392,2,8801000000010000a5fcffffffffffff,16
435.989850732,USMsgTx,4005,2,a50f000000010000a4fcffffffffffff,16
436.055154701,USMsgTx,3545,2,d90d000000010000a3fcffffffffffff,16
436.083650101,USMsgTx,4196,2,6410000000010000a2fcffffffffffff,16
437.194416330,USMsgTx,3707,2,7b0e000000010000a1fcffffffffffff,16
437.202628570,USMsgTx,4414,2,3e11000000010000a0fcffffffffffff,16
437.246994195,USMsgTx,1664,2,80060000000100009ffcffffffffffff,16
437.560798486,USMsgTx,2725,2,a50a0000000100009efcffffffffffff,16
437.760025018,USMsgTx,864,2,60030000000100009dfcffffffffffff,16
437.837676789,USMsgTx,3898,2,3a0f0000000100009cfcffffffffffff,16
438.289767820,USMsgTx,4818,2,d2120000000100009bfcffffffffffff,16
438.316202318,USMsgTx,4734,2,7e120000000100009afcffffffffffff,16
438.325872730,USMsgTx,641,2,810200000001000099fcffffffffffff,16
438.390471433,USMsgTx,890,2,7a0300000001000098fcffffffffffff,16
438.691536347,USMsgTx,3216,2,900c00000001000097fcffffffffffff,16
438.855070289,USMsgTx,3925,2,550f00000001000096fcffffffffffff,16
439.423437601,USMsgTx,444,2,bc0100000001000095fcffffffffffff,16
439.464305528,USMsgTx,201,2,c90000000001000094fcffffffffffff,16
439.516866490,USMsgTx,3191,2,770c00000001000093fcffffffffffff,16
439.674891077,USMsgTx,748,2,ec0200000001000092fcffffffffffff,16
439.784673618,USMsgTx,3017,2,c90b00000001000091fcffffffffffff,16
439.830626775,USMsgTx,1072,2,300400000001000090fcffffffffffff,16
439.958402470,USMsgTx,1779,2,f3060000000100008ffcffffffffffff,16
440.103594572,USMsgTx,184,2,b8000000000100008efcffffffffffff,16
440.153794420,USMsgTx,3995,2,9b0f0000000100008dfcffffffffffff,16
440.467512378,USMsgTx,1155,2,83040000000100008cfcffffffffffff,16
440.841702695,USMsgTx,4055,2,d70f0000000100008bfcffffffffffff,16
441.014449538,USMsgTx,3168,2,600c0000000100008afcffffffffffff,16
441.135152511,USMsgTx,4948,2,541300000001000089fcffffffffffff,16
441.649983487,USMsgTx,2773,2,d50a00000001000088fcffffffffffff,16
442.015256438,USMsgTx,1398,2,760500000001000087fcffffffffffff,16
442.177416097,USMsgTx,2586,2,1a0a00000001000086fcffffffffffff,16
442.251426699,USMsgTx,225,2,e10000000001000085fcffffffffffff,16
442.682823369,USMsgTx,1032,2,080400000001000084fcffffffffffff,16
442.816029280,USMsgTx,48,2,300000000001000083fcffffffffffff,16
442.828271958,USMsgTx,2652,2,5c0a00000001000082fcffffffffffff,16
443.525036552,USMsgTx,1514,2,ea0500000001000081fcffffffffffff,16
443.757141380,USMsgTx,1454,2,ae0500000001000080fcffffffffffff,16
443.842294397,USMsgTx,3725,2,8d0e0000000100007ffcffffffffffff,16
444.353091302,USMsgTx,302,2,2e010000000100007efcffffffffffff,16
444.460300879,USMsgTx,3871,2,1f0f0000000100007dfcffffffffffff,16
444.511049602,USMsgTx,3184,2,700c0000000100007cfcffffffffffff,16
444.734836090,USMsgTx,2404,2,64090000000100007bfcffffffffffff,16
445.056664517,USMsgTx,1661,2,7d060000000100007afcffffffffffff,16
445.158267787,USMsgTx,975,2,cf0300000001000079fcffffffffffff,16
445.491384682,USMsgTx,2071,2,170800000001000078fcffffffffffff,16
445.600808338,USMsgTx,2764,2,cc0a00000001000077fcffffffffffff,16
445.799333514,USMsgTx,1105,2,510400000001000076fcffffffffffff,16
445.865742429,USMsgTx,694,2,b60200000001000075fcffffffffffff,16
445.984361521,USMsgTx,3166,2,5e0c00000001000074fcffffffffffff,16
446.543599752,USMsgTx,116,2,740000000001000073fcffffffffffff,16
446.674762993,USMsgTx,203,2,cb0000000001000072fcffffffffffff,16
447.311687501,USMsgTx,4411,2,3b1100000001000071fcffffffffffff,16
447.323258231,USMsgTx,3475,2,930d00000001000070fcffffffffffff,16
447.571189141,USMsgTx,1751,2,d7060000000100006ffcffffffffffff,16
447.766168493,USMsgTx,3051,2,eb0b0000000100006efcffffffffffff,16
447.957572404,USMsgTx,2653,2,5d0a0000000100006dfcffffffffffff,16
448.020588324,USMsgTx,837,2,45030000000100006cfcffffffffffff,16
448.164951106,USMsgTx,2057,2,09080000000100006bfcffffffffffff,16
448.229989579,USMsgTx,1647,2,6f060000000100006afcffffffffffff,16
448.602646567,USMsgTx,1062,2,260400000001000069fcffffffffffff,16
448.711964611,USMsgTx,2950,2,860b00000001000068fcffffffffffff,16
448.866703491,USMsgTx,212,2,d40000000001000067fcffffffffffff,16
448.899875783,USMsgTx,4696,2,581200000001000066fcffffffffffff,16
449.011214424,USMsgTx,42,2,2a0000000001000065fcffffffffffff,16
449.681297184,USMsgTx,2690,2,820a00000001000064fcffffffffffff,16
450.363264785,USMsgTx,2847,2,1f0b00000001000063fcffffffffffff,16
450.419891738,USMsgTx,3919,2,4f0f00000001000062fcffffffffffff,16
451.122921317,USMsgTx,1618,2,520600000001000061fcffffffffffff,16
451.129625652,USMsgTx,381,2,7d0100000001000060fcffffffffffff,16
451.314406811,USMsgTx,4663,2,37120000000100005ffcffffffffffff,16
451.467767148,USMsgTx,891,2,7b030000000100005efcffffffffffff,16
451.606653195,USMsgTx,2320,2,10090000000100005dfcffffffffffff,16
451.994115140,USMsgTx,333,2,4d010000000100005cfcffffffffffff,16
452.514397217,USMsgTx,2800,2,f00a0000000100005bfcffffffffffff,16
452.515953667,USMsgTx,4972,2,6c130000000100005afcffffffffffff,16
452.542428958,USMsgTx,1581,2,2d0600000001000059fcffffffffffff,16
452.607250897,USMsgTx,551,2,270200000001000058fcffffffffffff,16
453.149383340,USMsgTx,2221,2,ad0800000001000057fcffffffffffff,16
453.509684774,USMsgTx,3892,2,340f00000001000056fcffffffffffff,16
453.746544657,USMsgTx,1790,2,fe0600000001000055fcffffffffffff,16
454.268447027,USMsgTx,3246,2,ae0c00000001000054fcffffffffffff,16
454.497435324,USMsgTx,4218,2,7a1000000001000053fcffffffffffff,16
454.506906106,USMsgTx,1481,2,c90500000001000052fcffffffffffff,16
454.635704602,USMsgTx,887,2,770300000001000051fcffffffffffff,16
454.658279024,USMsgTx,1052,2,1c0400000001000050fcffffffffffff,16
454.929502267,USMsgTx,3980,2,8c0f0000000100004ffcffffffffffff,16
454.944873700,USMsgTx,1587,2,33060000000100004efcffffffffffff,16
455.244131197,USMsgTx,4664,2,38120000000100004dfcffffffffffff,16
455.320151989,USMsgTx,3083,2,0b0c0000000100004cfcffffffffffff,16
455.400769557,USMsgTx,3665,2,510e0000000100004bfcffffffffffff,16
455.473346644,USMsgTx,862,2,5e030000000100004afcffffffffffff,16
455.503845807,USMsgTx,1992,2,c80700000001000049fcffffffffffff,16
456.210548404,USMsgTx,4108,2,0c1000000001000048fcffffffffffff,16
456.289455506,USMsgTx,4591,2,ef1100000001000047fcffffffffffff,16
456.353947827,USMsgTx,1602,2,420600000001000046fcffffffffffff,16
456.707112698,USMsgTx,1795,2,030700000001000045fcffffffffffff,16
456.730847176,USMsgTx,1604,2,440600000001000044fcffffffffffff,16
456.973644380,USMsgTx,844,2,4c0300000001000043fcffffffffffff,16
457.289357370,USMsgTx,2015,2,df0700000001000042fcffffffffffff,16
457.330022105,USMsgTx,1191,2,a70400000001000041fcffffffffffff,16
457.444994441,USMsgTx,2757,2,c50a00000001000040fcffffffffffff,16
458.726029403,USMsgTx,3636,2,340e0000000100003ffcffffffffffff,16
458.813620925,USMsgTx,359,2,67010000000100003efcffffffffffff,16
459.300914973,USMsgTx,2156,2,6c080000000100003dfcffffffffffff,16
459.506730379,USMsgTx,4941,2,4d130000000100003cfcffffffffffff,16
459.606121735,USMsgTx,360,2,68010000000100003bfcffffffffffff,16
459.685157079,USMsgTx,969,2,c9030000000100003afcffffffffffff,16
459.836060820,USMsgTx,1500,2,dc0500000001000039fcffffffffffff,16
460.797495335,USMsgTx,120,2,780000000001000038fcffffffffffff,16
460.956512269,USMsgTx,3328,2,000d00000001000037fcffffffffffff,16
461.005546336,USMsgTx,2598,2,260a00000001000036fcffffffffffff,16
461.866077050,USMsgTx,2766,2,ce0a00000001000035fcffffffffffff,16
462.135203559,USMsgTx,296,2,280100000001000034fcffffffffffff,16
462.651808916,USMsgTx,4395,2,2b1100000001000033fcffffffffffff,16
462.690657851,USMsgTx,4990,2,7e1300000001000032fcffffffffffff,16
462.719545034,USMsgTx,2929,2,710b00000001000031fcffffffffffff,16
463.300122475,USMsgTx,1301,2,150500000001000030fcffffffffffff,16
463.571960669,USMsgTx,1459,2,b3050000000100002ffcffffffffffff,16
463.741495147,USMsgTx,234,2,ea000000000100002efcffffffffffff,16
465.156296140,USMsgTx,2780,2,dc0a0000000100002dfcffffffffffff,16
465.443740112,USMsgTx,2186,2,8a080000000100002cfcffffffffffff,16
465.548028455,USMsgTx,1969,2,b1070000000100002bfcffffffffffff,16
465.755172463,USMsgTx,1442,2,a2050000000100002afcffffffffffff,16
465.796535690,USMsgTx,3180,2,6c0c00000001000029fcffffffffffff,16
466.113784385,USMsgTx,431,2,af0100000001000028fcffffffffffff,16
466.157849170,USMsgTx,2069,2,150800000001000027fcffffffffffff,16
466.505313159,USMsgTx,4557,2,cd1100000001000026fcffffffffffff,16
466.620884732,USMsgTx,4897,2,211300000001000025fcffffffffffff,16
466.682866674,USMsgTx,1227,2,cb0400000001000024fcffffffffffff,16
466.783272169,USMsgTx,4396,2,2c1100000001000023fcffffffffffff,16
466.881327729,USMsgTx,4225,2,811000000001000022fcffffffffffff,16
466.974107858,USMsgTx,646,2,860200000001000021fcffffffffffff,16
467.069375525,USMsgTx,935,2,a70300000001000020fcffffffffffff,16
467.114573614,USMsgTx,158,2,9e000000000100001ffcffffffffffff,16
467.361464120,USMsgTx,1517,2,ed050000000100001efcffffffffffff,16
467.363052142,USMsgTx,839,2,47030000000100001dfcffffffffffff,16
467.756171522,USMsgTx,3329,2,010d0000000100001cfcffffffffffff,16
467.866164937,USMsgTx,420,2,a4010000000100001bfcffffffffffff,16
467.916678409,USMsgTx,1010,2,f2030000000100001afcffffffffffff,16
468.117486188,USMsgTx,3280,2,d00c00000001000019fcffffffffffff,16
468.284377432,USMsgTx,1607,2,470600000001000018fcffffffffffff,16
468.305592798,USMsgTx,2377,2,490900000001000017fcffffffffffff,16
468.373684939,USMsgTx,1461,2,b50500000001000016fcffffffffffff,16
468.938570129,USMsgTx,394,2,8a0100000001000015fcffffffffffff,16
469.353550491,USMsgTx,1569,2,210600000001000014fcffffffffffff,16
469.384601952,USMsgTx,2723,2,a30a00000001000013fcffffffffffff,16
469.399135543,USMsgTx,3315,2,f30c00000001000012fcffffffffffff,16
469.410476259,USMsgTx,4070,2,e60f00000001000011fcffffffffffff,16
469.620499452,USMsgTx,4527,2,af1100000001000010fcffffffffffff,16
469.680064052,USMsgTx,3556,2,e40d0000000100000ffcffffffffffff,16
470.014951415,USMsgTx,108,2,6c000000000100000efcffffffffffff,16
470.333562308,USMsgTx,2980,2,a40b0000000100000dfcffffffffffff,16
470.667362118,USMsgTx,3474,2,920d0000000100000cfcffffffffffff,16
471.015199662,USMsgTx,4503,2,97110000000100000bfcffffffffffff,16
471.025186281,USMsgTx,4702,2,5e120000000100000afcffffffffffff,16
471.033922390,USMsgTx,756,2,f40200000001000009fcffffffffffff,16
471.351941451,USMsgTx,3229,2,9d0c00000001000008fcffffffffffff,16
471.552663664,USMsgTx,3278,2,ce0c00000001000007fcffffffffffff,16
471.887955314,USMsgTx,1034,2,0a0400000001000006fcffffffffffff,16
472.399170268,USMsgTx,3741,2,9d0e00000001000005fcffffffffffff,16
472.506329621,USMsgTx,4654,2,2e1200000001000004fcffffffffffff,16
472.529835762,USMsgTx,3872,2,200f00000001000003fcffffffffffff,16
472.589427185,USMsgTx,3979,2,8b0f00000001000002fcffffffffffff,16
472.674745813,USMsgTx,4382,2,1e1100000001000001fcffffffffffff,16
472.827789593,USMsgTx,4394,2,2a1100000001000000fcffffffffffff,16
472.901401427,USMsgTx,2685,2,7d0a000000010000fffbffffffffffff,16
473.056821826,USMsgTx,2822,2,060b000000010000fefbffffffffffff,16
473.223397352,USMsgTx,832,2,4003000000010000fdfbffffffffffff,16
473.658902901,USMsgTx,4043,2,cb0f000000010000fcfbffffffffffff,16
473.804879200,USMsgTx,1003,2,eb03000000010000fbfbffffffffffff,16
473.808054963,USMsgTx,924,2,9c03000000010000fafbffffffffffff,16
474.643534334,USMsgTx,2378,2,4a09000000010000f9fbffffffffffff,16
474.795267603,USMsgTx,3157,2,550c000000010000f8fbffffffffffff,16
475.041446138,USMsgTx,2647,2,570a000000010000f7fbffffffffffff,16
475.094533762,USMsgTx,4988,2,7c13000000010000f6fbffffffffffff,16
475.539479220,USMsgTx,1060,2,2404000000010000f5fbffffffffffff,16
475.638394344,USMsgTx,2966,2,960b000000010000f4fbffffffffffff,16
475.923760302,USMsgTx,3942,2,660f000000010000f3fbffffffffffff,16
476.315991131,USMsgTx,2012,2,dc07000000010000f2fbffffffffffff,16
476.370756114,USMsgTx,4305,2,d110000000010000f1fbffffffffffff,16
476.747553273,USMsgTx,2551,2,f709000000010000f0fbffffffffffff,16
476.913912476,USMsgTx,1379,2,6305000000010000effbffffffffffff,16
477.245288869,USMsgTx,2190,2,8e08000000010000eefbffffffffffff,16
478.111044653,USMsgTx,3141,2,450c000000010000edfbffffffffffff,16
478.331718661,USMsgTx,4099,2,0310000000010000ecfbffffffffffff,16
478.379064682,USMsgTx,3941,2,650f000000010000ebfbffffffffffff,16
478.695448433,USMsgTx,406,2,9601000000010000eafbffffffffffff,16
478.755482839,USMsgTx,1002,2,ea03000000010000e9fbffffffffffff,16
478.850434790,USMsgTx,2629,2,450a000000010000e8fbffffffffffff,16
479.046956063,USMsgTx,539,2,1b02000000010000e7fbffffffffffff,16
479.137327093,USMsgTx,554,2,2a02000000010000e6fbffffffffffff,16
479.150422560,USMsgTx,1662,2,7e06000000010000e5fbffffffffffff,16
479.354721541,USMsgTx,1446,2,a605000000010000e4fbffffffffffff,16
479.361780640,USMsgTx,3611,2,1b0e000000010000e3fbffffffffffff,16
479.502096360,USMsgTx,1257,2,e904000000010000e2fbffffffffffff,16
479.588308779,USMsgTx,2738,2,b20a000000010000e1fbffffffffffff,16
479.707892420,USMsgTx,869,2,6503000000010000e0fbffffffffffff,16
480.081078375,USMsgTx,26,2,1a00000000010000dffbffffffffffff,16
480.612885501,USMsgTx,2110,2,3e08000000010000defbffffffffffff,16
480.886287131,USMsgTx,2408,2,6809000000010000ddfbffffffffffff,16
480.959290158,USMsgTx,4078,2,ee0f000000010000dcfbffffffffffff,16
481.043394388,USMsgTx,3507,2,b30d000000010000dbfbffffffffffff,16
481.255577248,USMsgTx,2055,2,0708000000010000dafbffffffffffff,16
481.260162987,USMsgTx,1080,2,3804000000010000d9fbffffffffffff,16
481.466592648,USMsgTx,706,2,c202000000010000d8fbffffffffffff,16
481.703613603,USMsgTx,1975,2,b707000000010000d7fbffffffffffff,16
481.844073003,USMsgTx,2888,2,480b000000010000d6fbffffffffffff,16
481.940655303,USMsgTx,3596,2,0c0e000000010000d5fbffffffffffff,16
482.208871328,USMsgTx,4843,2,eb12000000010000d4fbffffffffffff,16
482.245703787,USMsgTx,3277,2,cd0c000000010000d3fbffffffffffff,16
482.265520283,USMsgTx,4746,2,8a12000000010000d2fbffffffffffff,16
482.419753456,USMsgTx,3712,2,800e000000010000d1fbffffffffffff,16
482.721389179,USMsgTx,156,2,9c00000000010000d0fbffffffffffff,16
482.963086676,USMsgTx,1660,2,7c06000000010000cffbffffffffffff,16
483.594576847,USMsgTx,4910,2,2e13000000010000cefbffffffffffff,16
483.945462819,USMsgTx,1821,2,1d07000000010000cdfbffffffffffff,16
485.107506951,USMsgTx,3383,2,370d000000010000ccfbffffffffffff,16
485.563668095,USMsgTx,711,2,c702000000010000cbfbffffffffffff,16
485.822492337,USMsgTx,3792,2,d00e000000010000cafbffffffffffff,16
486.172362003,USMsgTx,4143,2,2f10000000010000c9fbffffffffffff,16
486.527401976,USMsgTx,815,2,2f03000000010000c8fbffffffffffff,16
486.704107102,USMsgTx,101,2,6500000000010000c7fbffffffffffff,16
486.909922159,USMsgTx,2269,2,dd08000000010000c6fbffffffffffff,16
487.093465591,USMsgTx,4874,2,0a13000000010000c5fbffffffffffff,16
487.190920727,USMsgTx,4632,2,1812000000010000c4fbffffffffffff,16
487.277058826,USMsgTx,425,2,a901000000010000c3fbffffffffffff,16
487.301709725,USMsgTx,3393,2,410d000000010000c2fbffffffffffff,16
487.437252021,USMsgTx,3582,2,fe0d000000010000c1fbffffffffffff,16
487.495410418,USMsgTx,3140,2,440c000000010000c0fbffffffffffff,16
487.927289536,USMsgTx,4352,2,0011000000010000bffbffffffffffff,16
488.348128011,USMsgTx,2541,2,ed09000000010000befbffffffffffff,16
488.414498788,USMsgTx,4977,2,7113000000010000bdfbffffffffffff,16
489.070505538,USMsgTx,2945,2,810b000000010000bcfbffffffffffff,16
489.107764496,USMsgTx,2349,2,2d09000000010000bbfbffffffffffff,16
489.806771669,USMsgTx,2209,2,a108000000010000bafbffffffffffff,16
489.807608392,USMsgTx,4585,2,e911000000010000b9fbffffffffffff,16
489.959590744,USMsgTx,1901,2,6d07000000010000b8fbffffffffffff,16
490.127502415,USMsgTx,2251,2,cb08000000010000b7fbffffffffffff,16
490.669908248,USMsgTx,4945,2,5113000000010000b6fbffffffffffff,16
490.859208231,USMsgTx,875,2,6b03000000010000b5fbffffffffffff,16
491.142392171,USMsgTx,4699,2,5b12000000010000b4fbffffffffffff,16
492.041030024,USMsgTx,1083,2,3b04000000010000b3fbffffffffffff,16
492.140436885,USMsgTx,765,2,fd02000000010000b2fbffffffffffff,16
492.369405484,USMsgTx,2323,2,1309000000010000b1fbffffffffffff,16
492.498184353,USMsgTx,1632,2,6006000000010000b0fbffffffffffff,16
492.819539412,USMsgTx,4484,2,8411000000010000affbffffffffffff,16
493.059601321,USMsgTx,884,2,7403000000010000aefbffffffffffff,16
493.103420725,USMsgTx,3752,2,a80e000000010000adfbffffffffffff,16
493.571565337,USMsgTx,4518,2,a611000000010000acfbffffffffffff,16
494.147929195,USMsgTx,3709,2,7d0e000000010000abfbffffffffffff,16
494.287741442,USMsgTx,2294,2,f608000000010000aafbffffffffffff,16
494.849697087,USMsgTx,2931,2,730b000000010000a9fbffffffffffff,16
495.124411532,USMsgTx,4380,2,1c11000000010000a8fbffffffffffff,16
495.332994434,USMsgTx,548,2,2402000000010000a7fbffffffffffff,16
495.575494989,USMsgTx,3805,2,dd0e000000010000a6fbffffffffffff,16
495.610849159,USMsgTx,1471,2,bf05000000010000a5fbffffffffffff,16
495.814681897,USMsgTx,3379,2,330d000000010000a4fbffffffffffff,16
495.850868810,USMsgTx,4248,2,9810000000010000a3fbffffffffffff,16
496.058491705,USMsgTx,1917,2,7d07000000010000a2fbffffffffffff,16
496.100600852,USMsgTx,886,2,7603000000010000a1fbffffffffffff,16
496.233335559,USMsgTx,2944,2,800b000000010000a0fbffffffffffff,16
496.384059578,USMsgTx,4939,2,4b130000000100009ffbffffffffffff,16
496.883765200,USMsgTx,2312,2,08090000000100009efbffffffffffff,16
497.220931602,USMsgTx,2633,2,490a0000000100009dfbffffffffffff,16
497.230786067,USMsgTx,3557,2,e50d0000000100009cfbffffffffffff,16
497.353590733,USMsgTx,433,2,b1010000000100009bfbffffffffffff,16
497.415633513,USMsgTx,1341,2,3d050000000100009afbffffffffffff,16
497.639411061,USMsgTx,472,2,d80100000001000099fbffffffffffff,16
497.813171065,USMsgTx,911,2,8f0300000001000098fbffffffffffff,16
497.840163519,USMsgTx,4776,2,a81200000001000097fbffffffffffff,16
498.101485917,USMsgTx,1524,2,f40500000001000096fbffffffffffff,16
498.321134817,USMsgTx,2985,2,a90b00000001000095fbffffffffffff,16
498.552909119,USMsgTx,1858,2,420700000001000094fbffffffffffff,16
498.727120490,USMsgTx,2279,2,e70800000001000093fbffffffffffff,16
498.772572619,USMsgTx,4995,2,831300000001000092fbffffffffffff,16
498.810041824,USMsgTx,2318,2,0e0900000001000091fbffffffffffff,16
499.204424496,USMsgTx,4209,2,711000000001000090fbffffffffffff,16
499.621712886,USMsgTx,1545,2,09060000000100008ffbffffffffffff,16
499.883650725,USMsgTx,4681,2,49120000000100008efbffffffffffff,16
499.969244699,USMsgTx,637,2,7d020000000100008dfbffffffffffff,16
499.999340693,USMsgTx,4331,2,eb100000000100008cfbffffffffffff,16
500.093493079,USMsgTx,171,2,ab000000000100008bfbffffffffffff,16
500.113033950,USMsgTx,3986,2,920f0000000100008afbffffffffffff,16
500.670731029,USMsgTx,1264,2,f00400000001000089fbffffffffffff,16
500.792505210,USMsgTx,2808,2,f80a00000001000088fbffffffffffff,16
501.629352787,USMsgTx,2095,2,2f0800000001000087fbffffffffffff,16
501.733979060,USMsgTx,3876,2,240f00000001000086fbffffffffffff,16
